STRUCTURE,STRUCTURE_ID,freq,unit,resid,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,DK,2018,3.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,DK,2019,2.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,DK,2020,2.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EE,2011,4.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EE,2012,3.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EE,2013,3.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EE,2014,3.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EE,2015,3.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EE,2016,3.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EE,2017,3.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EE,2018,3.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EE,2019,2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EE,2020,2.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EL,2011,4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EL,2012,4.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EL,2013,3.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EL,2014,3.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EL,2015,3.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EL,2016,3.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EL,2017,4.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EL,2018,3.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EL,2019,5.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EL,2020,5.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,ES,2011,3.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,ES,2012,3.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,ES,2013,3.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,ES,2014,3.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,ES,2015,3.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,ES,2016,3.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,ES,2017,3.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,ES,2018,3.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,ES,2019,3.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,ES,2020,3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,ES,2021,2.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EU27_2020,2013,4.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EU27_2020,2014,4.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EU27_2020,2015,4.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EU27_2020,2016,4.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EU27_2020,2017,4.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EU27_2020,2018,4.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EU27_2020,2019,4.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EU27_2020,2020,4.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EU28,2013,4.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EU28,2014,4.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EU28,2015,4.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EU28,2016,4.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,EU28,2017,4.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,FI,2011,2.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,FI,2012,2.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,FI,2013,2.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,FI,2014,2.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,FI,2015,3.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,FI,2016,3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,FI,2017,2.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,FI,2018,2.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,FI,2019,2.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,FI,2020,2.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,FI,2021,2.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,FR,2013,9.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,FR,2014,8.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,FR,2015,8.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,FR,2016,8.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,FR,2017,8.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,FR,2018,8.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,FR,2019,8.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,FR,2020,8.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,FX,2013,0,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,FX,2014,0,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,FX,2015,8.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,FX,2016,8.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,FX,2017,7.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,FX,2018,7.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,FX,2019,7.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,FX,2020,7.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,HR,2011,3.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,HR,2012,3.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,HR,2013,3.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,HR,2014,3.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,HR,2015,4.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,HR,2016,4.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,HR,2017,4.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,HR,2018,4.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,HR,2019,4.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,HR,2020,3.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,HU,2011,5.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,HU,2012,8.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,HU,2013,9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,HU,2014,5.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,HU,2015,5.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,HU,2016,5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,HU,2017,5.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,HU,2018,4.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,HU,2019,4.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,HU,2020,4.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,HU,2021,5.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IE,2011,2.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IE,2012,2.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IE,2013,2.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IE,2014,2.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IE,2015,2.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IE,2016,2.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IE,2017,2.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IE,2018,2.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IE,2019,2.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IE,2020,2.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IS,2011,1.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IS,2012,2.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IS,2013,2.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IS,2014,3.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IS,2015,2.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IS,2016,2.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IS,2017,2.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IS,2018,1.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IS,2019,3.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IS,2020,2.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IT,2011,2.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IT,2012,2.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IT,2013,2.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IT,2014,2.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IT,2015,2.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IT,2016,2.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IT,2017,2.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IT,2018,2.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IT,2019,2.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,IT,2020,2.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LT,2011,4.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LT,2012,3.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LT,2013,4.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LT,2014,4.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LT,2015,4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LT,2016,4.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LT,2017,3.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LT,2018,4.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LT,2019,4.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LT,2020,3.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LT,2021,3.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LU,2011,6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LU,2012,6.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LU,2013,7.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LU,2014,5.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LU,2015,8.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LU,2016,5.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LU,2017,5.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LU,2018,3.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LU,2019,8.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LU,2020,6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LU,2021,6.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LV,2011,10,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LV,2012,9.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LV,2013,8.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LV,2014,8.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LV,2015,7.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LV,2016,8.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LV,2017,9.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LV,2018,7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LV,2019,6.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LV,2020,7.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,LV,2021,6.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,MT,2011,6.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,MT,2012,4.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,MT,2013,5.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,MT,2014,6.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,MT,2015,4.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,MT,2016,5.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,MT,2017,4.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,MT,2018,5.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,MT,2019,3.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,MT,2020,5.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,NL,2011,2.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,NL,2012,3.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,NL,2013,3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,NL,2014,2.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,NL,2015,3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,NL,2016,2.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,NL,2017,2.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,NL,2018,2.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,NL,2019,2.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,NL,2020,2.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,NL,2021,2.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,NO,2013,4.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,NO,2014,5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,NO,2015,4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,NO,2016,4.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,NO,2017,3.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,NO,2018,4.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,NO,2019,3.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,NO,2020,3.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,PL,2011,4.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,PL,2012,4.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,PL,2013,3.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,PL,2014,3.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,PL,2015,2.9,e
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,PL,2016,3,e
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,PL,2017,2.7,e
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,PL,2018,3.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,PL,2019,3.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,PL,2020,3.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,PL,2021,3.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,PT,2011,3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,PT,2012,3.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,PT,2013,3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,PT,2014,3.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,PT,2015,3.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,PT,2016,3.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,PT,2017,3.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,PT,2018,3.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,PT,2019,3.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,PT,2020,3.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,RO,2011,4.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,RO,2012,3.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,RO,2013,4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,RO,2014,3.9,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,RO,2015,3.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,RO,2016,3.6,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,RO,2017,3.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,RO,2018,3.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,RO,2019,3.1,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,RO,2020,3.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,RS,2011,5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,RS,2012,5.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,RS,2013,4.7,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,RS,2014,5.2,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,RS,2015,5.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,RS,2016,5.8,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,RS,2017,5.4,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,RS,2018,5.3,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,RS,2019,5.5,
dataflow,ESTAT:HLTH_CD_APERRTO(1.0),A,RT,TOT_IN,LFOEMORRT,RS,2020,5.7,
