STRUCTURE,STRUCTURE_ID,freq,sex,age,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,K-U,IS,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,K-U,IT,2013,1.9,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,K-U,IT,2020,1.6,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,K-U,LT,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,K-U,LT,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,K-U,LU,2013,1.8,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,K-U,LU,2020,2.7,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,K-U,LV,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,K-U,LV,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,K-U,MT,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,K-U,MT,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,K-U,NL,2020,0.9,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,K-U,NO,2013,2.5,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,K-U,NO,2020,3.0,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,K-U,PL,2013,1.1,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,K-U,PL,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,K-U,PT,2013,3.2,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,K-U,PT,2020,2.7,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,K-U,RO,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,K-U,RO,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,K-U,SE,2013,4.4,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,K-U,SE,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,K-U,SI,2013,2.5,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,K-U,SI,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,K-U,SK,2013,2.3,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,K-U,SK,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,K-U,TR,2013,1.8,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,K-U,UK,2013,2.5,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,AT,2013,4.4,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,AT,2020,4.5,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,BE,2013,2.7,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,BE,2020,3.0,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,BG,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,BG,2020,1.2,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,CH,2013,7.2,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,CH,2020,7.7,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,CY,2013,2.2,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,CY,2020,3.0,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,CZ,2013,2.7,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,CZ,2020,2.8,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,DE,2013,4.2,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,DE,2020,2.2,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,DK,2013,4.2,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,DK,2020,2.4,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,EA19,2013,3.9,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,EA19,2020,3.0,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,EE,2013,1.7,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,EE,2020,2.0,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,EL,2013,2.6,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,EL,2020,3.0,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,ES,2013,2.8,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,ES,2020,3.2,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,EU27_2020,2013,3.4,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,EU27_2020,2020,2.7,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,EU28,2013,3.4,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,FI,2013,9.1,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,FI,2020,10.2,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,FR,2013,5.7,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,FR,2020,4.8,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,HR,2013,2.2,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,HR,2020,1.4,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,HU,2013,1.1,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,HU,2020,0.8,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,IE,2013,1.9,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,IE,2020,1.9,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,IS,2020,4.4,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,IT,2013,2.7,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,IT,2020,1.9,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,LT,2013,2.3,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,LT,2020,0.7,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,LU,2013,3.8,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,LU,2020,4.0,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,LV,2013,2.4,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,LV,2020,0.7,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,MT,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,MT,2020,1.3,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,NL,2020,1.3,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,NO,2013,2.8,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,NO,2020,3.7,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,PL,2013,1.1,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,PL,2020,1.3,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,PT,2013,5.5,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,PT,2020,4.1,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,RO,2013,1.7,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,RO,2020,1.4,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,SE,2013,5.1,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,SE,2020,4.3,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,SI,2013,3.4,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,SI,2020,2.1,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,SK,2013,4.4,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,SK,2020,2.9,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,TR,2013,3.1,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-54,PC_EMP_PREEMP_M12,TOTAL,UK,2013,3.4,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,AT,2013,12.2,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,AT,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,BE,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,BE,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,BG,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,BG,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,CH,2013,17.2,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,CH,2020,24.9,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,CY,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,CY,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,CZ,2013,4.8,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,CZ,2020,5.6,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,DE,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,DE,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,DK,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,DK,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,EA19,2013,5.9,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,EA19,2020,4.6,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,EE,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,EE,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,EL,2013,3.1,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,EL,2020,6.0,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,ES,2013,4.0,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,ES,2020,2.3,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,EU27_2020,2013,4.2,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,EU27_2020,2020,3.3,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,EU28,2013,4.3,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,FI,2013,17.8,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,FI,2020,19.3,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,FR,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,FR,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,HR,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,HR,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,HU,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,HU,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,IE,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,IE,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,IS,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,IT,2013,5.2,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,IT,2020,2.6,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,LT,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,LT,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,LU,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,LU,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,LV,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,LV,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,MT,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,MT,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,NL,2020,3.9,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,NO,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,NO,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,PL,2013,1.0,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,PL,2020,1.7,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,PT,2013,7.3,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,PT,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,RO,2013,3.2,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,RO,2020,1.5,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,SE,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,SE,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,SI,2013,4.3,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,SI,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,SK,2013,6.2,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,SK,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,TR,2013,2.5,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,A,UK,2013,8.4,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,AT,2013,3.6,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,AT,2020,4.5,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,BE,2013,3.3,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,BE,2020,2.8,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,BG,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,BG,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,CH,2013,7.5,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,CH,2020,6.7,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,CY,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,CY,2020,4.5,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,CZ,2013,3.0,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,CZ,2020,3.1,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,DE,2013,4.1,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,DE,2020,2.3,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,DK,2013,4.5,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,DK,2020,3.4,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,EA19,2013,4.5,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,EA19,2020,3.0,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,EE,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,EE,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,EL,2013,3.8,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,EL,2020,4.4,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,ES,2013,4.3,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,ES,2020,4.0,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,EU27_2020,2013,3.9,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,EU27_2020,2020,2.8,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,EU28,2013,3.9,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,FI,2013,9.6,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,FI,2020,7.5,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,FR,2013,6.1,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,FR,2020,4.1,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,HR,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,HR,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,HU,2013,1.5,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,HU,2020,1.2,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,IE,2013,2.7,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,IE,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,IS,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,IT,2013,3.8,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,IT,2020,2.2,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,LT,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,LT,2020,2.0,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,LU,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,LU,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,LV,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,LV,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,MT,2013,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,MT,2020,,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,NL,2020,1.3,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,NO,2013,4.0,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,NO,2020,3.2,u
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,PL,2013,1.4,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,PL,2020,2.1,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,PT,2013,6.6,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,PT,2020,5.3,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,RO,2013,2.0,
dataflow,ESTAT:HSW_AC5B(1.0),A,M,Y35-64,PC_EMP_PREEMP_M12,B-E,RO,2020,1.4,u
