STRUCTURE,STRUCTURE_ID,freq,unit,l_serv,severity,emp_cont,nace_r1,diagnose,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,NLTD,P,PULMONAR,EU_V,1999,43,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,NLTD,P,STRESS,EU_V,1999,92,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,NLTD,P,TOTAL,EU_V,1999,81,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,NLTD,TOTAL,MUSC_SKE,EU_V,1999,105,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,NLTD,TOTAL,OTHER,EU_V,1999,103,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,NLTD,TOTAL,PULMONAR,EU_V,1999,100,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,NLTD,TOTAL,STRESS,EU_V,1999,106,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,NLTD,TOTAL,TOTAL,EU_V,1999,104,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,A,MUSC_SKE,EU_V,1999,73,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,A,OTHER,EU_V,1999,124,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,A,PULMONAR,EU_V,1999,131,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,A,STRESS,EU_V,1999,118,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,A,TOTAL,EU_V,1999,97,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,D,MUSC_SKE,EU_V,1999,15,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,D,OTHER,EU_V,1999,19,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,D,PULMONAR,EU_V,1999,10,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,D,TOTAL,EU_V,1999,13,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,E,OTHER,EU_V,1999,60,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,E,TOTAL,EU_V,1999,14,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,F,MUSC_SKE,EU_V,1999,28,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,F,OTHER,EU_V,1999,59,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,F,PULMONAR,EU_V,1999,96,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,F,TOTAL,EU_V,1999,33,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,G,MUSC_SKE,EU_V,1999,42,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,G,OTHER,EU_V,1999,18,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,G,PULMONAR,EU_V,1999,16,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,G,TOTAL,EU_V,1999,26,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,H,OTHER,EU_V,1999,40,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,I,MUSC_SKE,EU_V,1999,23,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,I,OTHER,EU_V,1999,66,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,I,PULMONAR,EU_V,1999,85,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,I,TOTAL,EU_V,1999,31,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,J,MUSC_SKE,EU_V,1999,32,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,J,TOTAL,EU_V,1999,15,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,K,MUSC_SKE,EU_V,1999,13,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,K,OTHER,EU_V,1999,80,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,K,STRESS,EU_V,1999,56,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,K,TOTAL,EU_V,1999,37,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,L,MUSC_SKE,EU_V,1999,21,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,L,STRESS,EU_V,1999,39,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,L,TOTAL,EU_V,1999,21,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,M,OTHER,EU_V,1999,15,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,M,STRESS,EU_V,1999,32,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,M,TOTAL,EU_V,1999,11,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,N,OTHER,EU_V,1999,63,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,N,PULMONAR,EU_V,1999,17,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,N,STRESS,EU_V,1999,11,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,N,TOTAL,EU_V,1999,21,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,TOTAL,MUSC_SKE,EU_V,1999,20,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,TOTAL,OTHER,EU_V,1999,36,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,TOTAL,PULMONAR,EU_V,1999,24,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,TOTAL,STRESS,EU_V,1999,12,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TNG_PROB,TOTAL,TOTAL,EU_V,1999,22,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,A,MUSC_SKE,EU_V,1999,111,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,A,OTHER,EU_V,1999,81,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,A,PULMONAR,EU_V,1999,129,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,A,STRESS,EU_V,1999,42,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,A,TOTAL,EU_V,1999,90,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,B,MUSC_SKE,EU_V,1999,119,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,B,OTHER,EU_V,1999,184,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,B,TOTAL,EU_V,1999,101,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,C,MUSC_SKE,EU_V,1999,61,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,C,OTHER,EU_V,1999,73,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,C,PULMONAR,EU_V,1999,184,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,C,TOTAL,EU_V,1999,57,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,D,MUSC_SKE,EU_V,1999,86,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,D,OTHER,EU_V,1999,82,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,D,PULMONAR,EU_V,1999,106,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,D,STRESS,EU_V,1999,57,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,D,TOTAL,EU_V,1999,80,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,E,MUSC_SKE,EU_V,1999,78,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,E,OTHER,EU_V,1999,57,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,E,PULMONAR,EU_V,1999,94,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,E,STRESS,EU_V,1999,80,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,E,TOTAL,EU_V,1999,74,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,F,MUSC_SKE,EU_V,1999,92,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,F,OTHER,EU_V,1999,67,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,F,PULMONAR,EU_V,1999,74,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,F,STRESS,EU_V,1999,31,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,F,TOTAL,EU_V,1999,71,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,G,MUSC_SKE,EU_V,1999,92,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,G,OTHER,EU_V,1999,68,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,G,PULMONAR,EU_V,1999,63,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,G,STRESS,EU_V,1999,73,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,G,TOTAL,EU_V,1999,81,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,H,MUSC_SKE,EU_V,1999,73,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,H,OTHER,EU_V,1999,91,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,H,PULMONAR,EU_V,1999,88,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,H,STRESS,EU_V,1999,68,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,H,TOTAL,EU_V,1999,77,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,I,MUSC_SKE,EU_V,1999,124,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,I,OTHER,EU_V,1999,99,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,I,PULMONAR,EU_V,1999,67,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,I,STRESS,EU_V,1999,86,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,I,TOTAL,EU_V,1999,107,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,J,MUSC_SKE,EU_V,1999,59,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,J,OTHER,EU_V,1999,89,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,J,PULMONAR,EU_V,1999,39,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,J,STRESS,EU_V,1999,93,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,J,TOTAL,EU_V,1999,72,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,K,MUSC_SKE,EU_V,1999,99,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,K,OTHER,EU_V,1999,109,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,K,PULMONAR,EU_V,1999,77,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,K,STRESS,EU_V,1999,112,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,K,TOTAL,EU_V,1999,103,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,L,MUSC_SKE,EU_V,1999,82,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,L,OTHER,EU_V,1999,93,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,L,PULMONAR,EU_V,1999,96,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,L,STRESS,EU_V,1999,110,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,L,TOTAL,EU_V,1999,91,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,M,MUSC_SKE,EU_V,1999,98,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,M,OTHER,EU_V,1999,185,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,M,PULMONAR,EU_V,1999,208,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,M,STRESS,EU_V,1999,234,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,M,TOTAL,EU_V,1999,154,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,N,MUSC_SKE,EU_V,1999,177,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,N,OTHER,EU_V,1999,160,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,N,PULMONAR,EU_V,1999,122,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,N,STRESS,EU_V,1999,202,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,N,TOTAL,EU_V,1999,175,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,O,MUSC_SKE,EU_V,1999,96,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,O,OTHER,EU_V,1999,98,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,O,PULMONAR,EU_V,1999,112,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,O,STRESS,EU_V,1999,108,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,O,TOTAL,EU_V,1999,100,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,P,MUSC_SKE,EU_V,1999,85,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,P,OTHER,EU_V,1999,62,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,P,PULMONAR,EU_V,1999,152,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,P,STRESS,EU_V,1999,72,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,P,TOTAL,EU_V,1999,80,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,Q,MUSC_SKE,EU_V,1999,50,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,Q,OTHER,EU_V,1999,93,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,Q,PULMONAR,EU_V,1999,80,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,Q,STRESS,EU_V,1999,105,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,Q,TOTAL,EU_V,1999,74,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,TOTAL,MUSC_SKE,EU_V,1999,100,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,TOTAL,OTHER,EU_V,1999,100,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,TOTAL,PULMONAR,EU_V,1999,100,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,TOTAL,STRESS,EU_V,1999,100,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,EU_V,1999,100,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,A,MUSC_SKE,EU_V,1999,177,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,A,TOTAL,EU_V,1999,83,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,D,PULMONAR,EU_V,1999,389,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,D,TOTAL,EU_V,1999,19,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,F,MUSC_SKE,EU_V,1999,55,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,F,OTHER,EU_V,1999,146,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,F,STRESS,EU_V,1999,199,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,F,TOTAL,EU_V,1999,110,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,G,MUSC_SKE,EU_V,1999,44,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,G,TOTAL,EU_V,1999,21,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,H,MUSC_SKE,EU_V,1999,55,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,H,TOTAL,EU_V,1999,164,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,K,MUSC_SKE,EU_V,1999,254,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,K,STRESS,EU_V,1999,332,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,K,TOTAL,EU_V,1999,205,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,L,MUSC_SKE,EU_V,1999,34,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,L,TOTAL,EU_V,1999,157,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,M,OTHER,EU_V,1999,264,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,M,TOTAL,EU_V,1999,60,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,N,MUSC_SKE,EU_V,1999,151,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,N,OTHER,EU_V,1999,39,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,N,PULMONAR,EU_V,1999,396,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,N,STRESS,EU_V,1999,77,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,N,TOTAL,EU_V,1999,119,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,O,MUSC_SKE,EU_V,1999,158,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,O,OTHER,EU_V,1999,26,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,O,TOTAL,EU_V,1999,75,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,TOTAL,MUSC_SKE,EU_V,1999,71,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,TOTAL,OTHER,EU_V,1999,107,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,TOTAL,PULMONAR,EU_V,1999,277,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,TOTAL,STRESS,EU_V,1999,53,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,LTD,TOTAL,TOTAL,EU_V,1999,85,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,A,MUSC_SKE,EU_V,1999,72,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,A,TOTAL,EU_V,1999,33,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,C,MUSC_SKE,EU_V,1999,190,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,C,TOTAL,EU_V,1999,89,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,D,MUSC_SKE,EU_V,1999,73,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,D,OTHER,EU_V,1999,83,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,D,PULMONAR,EU_V,1999,276,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,D,STRESS,EU_V,1999,11,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,D,TOTAL,EU_V,1999,68,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,E,TOTAL,EU_V,1999,149,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,F,MUSC_SKE,EU_V,1999,141,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,F,OTHER,EU_V,1999,264,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,F,STRESS,EU_V,1999,39,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,F,TOTAL,EU_V,1999,136,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,G,MUSC_SKE,EU_V,1999,88,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,G,OTHER,EU_V,1999,34,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,G,STRESS,EU_V,1999,36,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,G,TOTAL,EU_V,1999,58,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,H,MUSC_SKE,EU_V,1999,75,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,H,OTHER,EU_V,1999,196,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,H,PULMONAR,EU_V,1999,118,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,H,STRESS,EU_V,1999,19,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,H,TOTAL,EU_V,1999,92,
dataflow,ESTAT:HSW_HP_SVCLN(1.0),A,RT,Y1-2,D_GE14,NLTD,I,MUSC_SKE,EU_V,1999,32,
