STRUCTURE,STRUCTURE_ID,freq,unit,yes_no,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,DE,2019,5.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,DK,2014,7.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,DK,2019,6.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,EE,2014,10.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,EE,2019,9.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,EL,2014,16.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,EL,2019,13.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,ES,2014,20.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,ES,2019,15.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,EU27_2020,2014,14.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,EU27_2020,2019,14.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,EU28,2014,13.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,FI,2014,4.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,FI,2019,6.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,FR,2014,11.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,FR,2019,10.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,HR,2014,15.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,HR,2019,12.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,HU,2014,16.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,HU,2019,12.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,IE,2014,9.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,IE,2019,12.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,IS,2014,11.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,IS,2019,16.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,IT,2014,13.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,IT,2019,12.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,LT,2014,16.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,LT,2019,16.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,LU,2014,7.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,LU,2019,6.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,LV,2014,28.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,LV,2019,22.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,MT,2014,13.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,MT,2019,15.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,NL,2014,14.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,NL,2019,18.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,NO,2014,5.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,NO,2019,8.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,PL,2014,20.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,PL,2019,19.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,PT,2014,28.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,PT,2019,21.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,RO,2014,25.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,RO,2019,51.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,RS,2019,19.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,SE,2014,3.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,SE,2019,6.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,SI,2014,15.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,SI,2019,11.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,SK,2014,25.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,SK,2019,22.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,TR,2014,45.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,TR,2019,41.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y65-74,UK,2014,10.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,AT,2019,14.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,BE,2019,16.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,BG,2019,17.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,CY,2019,22.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,CZ,2019,19.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,DE,2019,10.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,DK,2019,11.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,EE,2019,16.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,EL,2019,18.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,ES,2019,18.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,EU27_2020,2019,17.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,FI,2019,11.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,FR,2019,14.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,HR,2019,19.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,HU,2019,17.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,IE,2019,14.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,IS,2019,14.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,IT,2019,16.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,LT,2019,19.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,LU,2019,7.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,LV,2019,27.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,MT,2019,17.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,NL,2019,19.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,NO,2019,14.0,u
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,PL,2019,21.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,PT,2019,24.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,RO,2019,45.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,RS,2019,20.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,SE,2019,8.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,SI,2019,17.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,SK,2019,23.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE55,TR,2019,37.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,AT,2014,16.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,AT,2019,19.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,BE,2014,23.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,BE,2019,21.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,BG,2014,25.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,BG,2019,22.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,CY,2014,35.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,CY,2019,32.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,CZ,2014,27.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,CZ,2019,24.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,DE,2014,9.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,DE,2019,13.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,DK,2014,12.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,DK,2019,12.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,EE,2014,20.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,EE,2019,19.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,EL,2014,27.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,EL,2019,25.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,ES,2014,27.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,ES,2019,24.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,EU27_2020,2014,22.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,EU27_2020,2019,22.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,EU28,2014,21.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,FI,2014,12.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,FI,2019,13.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,FR,2014,21.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,FR,2019,17.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,HR,2014,22.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,HR,2019,25.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,HU,2014,27.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,HU,2019,23.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,IE,2014,16.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,IE,2019,20.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,IS,2014,18.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,IS,2019,19.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,IT,2014,24.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,IT,2019,22.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,LT,2014,28.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,LT,2019,24.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,LU,2014,13.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,LU,2019,8.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,LV,2014,32.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,LV,2019,32.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,MT,2014,26.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,MT,2019,23.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,NL,2014,22.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,NL,2019,22.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,NO,2014,13.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,NO,2019,14.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,PL,2014,30.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,PL,2019,30.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,PT,2014,33.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,PT,2019,30.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,RO,2014,32.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,RO,2019,52.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,RS,2019,27.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,SE,2014,8.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,SE,2019,9.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,SI,2014,25.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,SI,2019,22.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,SK,2014,31.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,SK,2019,30.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,TR,2014,50.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,TR,2019,45.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE65,UK,2014,17.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,AT,2014,24.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,AT,2019,27.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,BE,2014,29.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,BE,2019,30.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,BG,2014,32.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,BG,2019,33.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,CY,2014,43.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,CY,2019,43.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,CZ,2014,40.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,CZ,2019,34.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,DE,2014,13.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,DE,2019,19.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,DK,2014,18.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,DK,2019,19.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,EE,2014,30.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,EE,2019,28.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,EL,2014,38.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,EL,2019,36.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,ES,2014,34.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,ES,2019,32.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,EU27_2020,2014,30.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,EU27_2020,2019,30.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,EU28,2014,29.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,FI,2014,20.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,FI,2019,23.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,FR,2014,31.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,FR,2019,25.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,HR,2014,29.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,HR,2019,36.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,HU,2014,41.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,HU,2019,36.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,IE,2014,25.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,IE,2019,31.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,IS,2014,26.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,IS,2019,24.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,IT,2014,34.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,IT,2019,31.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,LT,2014,39.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,LT,2019,30.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,LU,2014,23.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,LU,2019,14.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,LV,2014,37.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,LV,2019,41.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,MT,2014,41.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,MT,2019,36.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,NL,2014,32.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,NL,2019,29.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,NO,2014,22.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,NO,2019,22.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,PL,2014,41.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,PL,2019,45.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,PT,2014,39.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,PT,2019,37.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,RO,2014,39.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,RO,2019,53.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,RS,2019,37.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,YES_SDIF_IADL,F,Y_GE75,SE,2014,13.6,
