STRUCTURE,STRUCTURE_ID,freq,unit,wstatus,med_spec,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHARM,TR,2002,22289.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHARM,TR,2003,22371.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHARM,TR,2004,22608.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHARM,TR,2005,22756.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHARM,TR,2006,23140.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHARM,TR,2007,23977.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHARM,TR,2008,24778.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHARM,TR,2009,25201.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHARM,TR,2010,26506.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHARM,TR,2011,26089.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHARM,TR,2012,26571.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHARM,TR,2013,27012.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHARM,TR,2014,27199.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHARM,TR,2015,27530.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHARM,TR,2016,27864.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHARM,TR,2017,28512.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHARM,TR,2018,32032,b
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHARM,TR,2019,33841.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHARM,TR,2020,35364.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHARM,TR,2021,37211.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,BG,2008,35039.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,BG,2009,34444.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,BG,2010,34908.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,BG,2011,32271.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,BG,2012,31563.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,BG,2013,31366.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,BG,2014,32067.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,BG,2015,31270.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,BG,2016,31026.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,BG,2017,31510.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,BG,2018,31987.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,BG,2019,31683.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,BG,2020,32419.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,BG,2021,33037.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,BG,2022,33206.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1960,7442.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1961,7592.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1962,7738.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1963,7867.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1964,8019.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1965,8058.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1966,8267.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1967,8425.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1968,8614.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1969,8921.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1970,9224.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1971,9655.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1972,10207.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1973,10751.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1974,11326.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1975,11910.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1976,12562.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1977,13149.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1978,13908.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1979,14843.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1980,15588.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1981,16313.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1982,16500.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1983,16700.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1984,16928.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1985,17667.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1986,18366.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1987,19021.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1988,19641.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1989,19433,b
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1990,20030.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1991,20594.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1992,20706.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1993,21238.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1994,21788.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1995,22275.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1996,22718.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1997,23144.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1998,23679.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,1999,24026.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,2000,25216,b
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,2001,25395.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,2002,25921.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,2003,27268,b
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,2004,27742.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,2005,28251.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,2006,28812.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,2007,29052.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,2008,29653.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,2009,30166.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,2010,30273.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,2011,30849.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,2012,31858.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,2013,33242.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,2014,34348.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,2015,35325.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,2016,36175.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,2017,36900.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,2018,37525.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,2019,37882.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,2020,38502.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CH,2021,39222.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,1976,478,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,1977,494,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,1978,505,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,1979,545,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,1980,560,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,1981,601,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,1982,673,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,1983,741,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,1984,797,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,1985,846,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,1986,911,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,1987,997,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,1988,1082,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,1989,1171,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,1990,1198,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,1991,1265,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,1992,1368,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,1993,1441,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,1994,1528,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,1995,1607,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,1996,1645,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,1997,1685,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,1998,1721,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,1999,1762,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,2000,1800,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,2001,1839,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,2002,1864,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,2003,1879,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,2004,1965,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,2005,1976,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,2006,1950,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,2007,2143,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,2008,2218,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,2009,2296,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,2010,2425,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,2011,2553,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,2012,2630,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,2013,2777,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,2014,2898,bd
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,2015,3048,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,2016,3211,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,2017,3327,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,2018,3546,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,2019,3770,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,2020,4166,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,CY,2021,4423,d
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,1991,243590.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,1992,251163.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,1993,259207.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,1994,266342.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,1995,273000.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,1996,278389.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,1997,281740.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,1998,285984.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,1999,290093.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,2000,293552.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,2001,296724.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,2002,299826.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,2003,302849.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,2004,305127.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,2005,306253.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,2006,309873.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,2007,313501.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,2008,318252.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,2009,324471.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,2010,332108.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,2011,340544.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,2012,347151.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,2013,355670.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,2014,363614.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,2015,369648.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,2016,376913.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,2017,383416.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,2018,390636.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,2019,400669.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,2020,407308.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DE,2021,414247.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,1980,10215.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,1981,10456.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,1982,11391.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,1983,11669.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,1984,12257.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,1985,12542.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,1986,12790.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,1987,12807.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,1988,13178.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,1989,13392.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,1990,13737.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,1991,13558.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,1992,14697,b
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,1993,14913.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,1994,15186.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,1995,15374.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,1996,15549.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,1997,15858.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,1998,16323.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,1999,16599.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,2000,16702.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,2001,16963.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,2002,17454.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,2003,17762.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,2004,18579.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,2005,19292.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,2006,19926.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,2007,20294.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,2008,21029.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,2009,21609.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,2010,22079.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,2011,22522.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,2012,22864.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,2013,23159.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,2014,23426.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,2015,23895.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,2016,24447.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,2017,25139.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,2018,25801.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,2019,26400.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,DK,2020,27163.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,ES,1990,87100,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,ES,1996,116800,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,ES,1997,122333,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,ES,1998,125600,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,ES,1999,131767,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,ES,2000,137133,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,ES,2001,139433,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,ES,2002,142733,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,ES,2003,149467,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,ES,2004,161167,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,ES,2005,167400,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,ES,2006,172900,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,ES,2007,172767,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,ES,2008,174367,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,ES,2009,178600,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,ES,2010,186733,de
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,ES,2011,191233,be
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,ES,2012,190833,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,ES,2013,190933,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,ES,2014,190800,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,ES,2015,193033,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,ES,2016,192200,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,ES,2017,194367,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,ES,2018,202700,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,ES,2019,223133,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,ES,2020,232333,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,ES,2021,227733,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,FI,1995,12936.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,FI,1996,13287.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,FI,1997,13540.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,FI,1998,13771.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,FI,1999,14280.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,FI,2000,14807.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,FI,2001,14854.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,FI,2002,15077.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,FI,2003,15271.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,FI,2004,15866.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,FI,2005,16364.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,FI,2006,16472.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,FI,2007,16822.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,FI,2008,17270.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,FI,2009,17680.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,FI,2010,18304.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,NR,PACT,PHYS,FI,2011,18799.00,
