STRUCTURE,STRUCTURE_ID,freq,unit,lev_diff,assist,age,quant_inc,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU2,SE,2019,13.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU2,SI,2014,11.1,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU2,SI,2019,14.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU2,SK,2014,31.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU2,SK,2019,16.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU2,TR,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU2,TR,2019,57.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU2,UK,2014,18.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,AT,2014,7.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,AT,2019,12.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,BE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,BG,2014,37.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,BG,2019,40.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,CY,2014,16.2,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,CY,2019,4.2,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,CZ,2014,6.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,CZ,2019,4.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,DE,2014,26.5,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,DE,2019,18.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,DK,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,DK,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,EE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,EL,2014,24.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,EL,2019,12.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,ES,2014,28.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,ES,2019,20.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,EU27_2020,2014,22.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,EU27_2020,2019,15.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,EU28,2014,22.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,FI,2014,36.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,FI,2019,21.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,FR,2014,18.0,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,FR,2019,15.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,HR,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,HR,2019,37.7,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,HU,2014,12.1,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,HU,2019,11.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,IE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,IS,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,IT,2014,23.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,IT,2019,9.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,LT,2014,10.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,LT,2019,6.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,LU,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,LV,2014,9.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,LV,2019,5.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,MT,2019,30.7,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,NL,2014,13.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,NL,2019,8.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,NO,2014,21.7,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,NO,2019,0,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,PL,2014,30.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,PL,2019,8.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,PT,2014,28.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,PT,2019,9.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,RO,2014,37.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,RO,2019,29.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,RS,2019,20.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,SE,2014,12.2,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,SE,2019,17.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,SI,2014,14.0,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,SI,2019,7.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,SK,2014,25.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,SK,2019,21.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,TR,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,TR,2019,43.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU3,UK,2014,20.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,AT,2014,19.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,AT,2019,3.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,BE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,BG,2014,32.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,BG,2019,27.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,CY,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,CY,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,CZ,2014,12.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,CZ,2019,3.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,DE,2014,17.2,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,DE,2019,17.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,DK,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,DK,2019,8.7,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,EE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,EL,2014,23.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,EL,2019,19.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,ES,2014,24.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,ES,2019,19.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,EU27_2020,2014,19.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,EU27_2020,2019,15.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,EU28,2014,18.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,FI,2014,41.2,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,FI,2019,32.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,FR,2014,12.9,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,FR,2019,20.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,HR,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,HR,2019,30.5,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,HU,2014,14.3,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,HU,2019,18.3,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,IE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,IS,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,IT,2014,18.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,IT,2019,10.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,LT,2014,11.2,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,LU,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,LV,2014,0,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,LV,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,NL,2014,14.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,NL,2019,5.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,NO,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,NO,2019,23.1,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,PL,2014,24.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,PL,2019,7.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,PT,2014,15.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,PT,2019,10.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,RO,2014,41.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,RO,2019,35.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,RS,2019,10.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,SE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,SE,2019,15.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,SI,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,SI,2019,11.2,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,SK,2014,38.8,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,SK,2019,17.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,TR,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,TR,2019,40.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU4,UK,2014,10.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,AT,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,AT,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,BE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,BG,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,BG,2019,46.2,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,CY,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,CY,2019,6.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,CZ,2014,2.1,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,CZ,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,DE,2014,22.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,DE,2019,11.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,DK,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,DK,2019,5.1,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,EE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,EL,2014,24.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,EL,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,ES,2014,11.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,ES,2019,25.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,EU27_2020,2014,17.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,EU27_2020,2019,12.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,EU28,2014,17.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,FI,2014,35.5,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,FI,2019,25.0,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,FR,2014,23.3,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,FR,2019,15.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,HR,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,HR,2019,57.7,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,HU,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,HU,2019,14.3,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,IE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,IS,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,IT,2014,15.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,IT,2019,7.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,LT,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,LU,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,LV,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,LV,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,NL,2014,13.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,NL,2019,2.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,NO,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,PL,2014,14.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,PL,2019,3.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,PT,2014,8.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,PT,2019,3.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,RO,2014,34.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,RO,2019,38.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,RS,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,SE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,SE,2019,28.9,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,SI,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,SI,2019,7.2,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,SK,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,SK,2019,24.3,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,TR,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,TR,2019,49.1,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,QU5,UK,2014,13.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,TOTAL,AT,2014,20.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,TOTAL,AT,2019,7.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,TOTAL,BE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,TOTAL,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,TOTAL,BG,2014,36.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,TOTAL,BG,2019,35.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,TOTAL,CY,2014,13.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,TOTAL,CY,2019,12.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,TOTAL,CZ,2014,7.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,TOTAL,CZ,2019,4.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,TOTAL,DE,2014,23.7,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,TOTAL,DE,2019,18.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,TOTAL,DK,2014,8.9,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,MOD,LACK,Y65-74,TOTAL,DK,2019,12.8,u
