STRUCTURE,STRUCTURE_ID,freq,icha_hp,facility,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SI,2011,3145.05,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SI,2012,3316.76,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SI,2013,3620.37,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SI,2014,3688.79,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SI,2015,4236.14,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SI,2016,5189.29,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SI,2017,6177.01,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SI,2018,6973.89,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SI,2019,8007.19,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SI,2020,7952.17,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SI,2021,9711.74,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SK,1996,248.97,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SK,1997,239.67,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SK,1998,352.49,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SK,1999,230.95,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SK,2000,306.45,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SK,2001,348.07,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SK,2002,346.83,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SK,2003,520.83,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SK,2004,790.50,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SK,2005,984.70,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SK,2006,1328.24,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SK,2007,2082.16,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SK,2008,2425.96,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SK,2009,2992.85,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SK,2010,3345.87,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SK,2011,3471.78,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SK,2012,4086.23,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SK,2013,4627.43,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SK,2014,5159.26,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SK,2015,5677.48,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SK,2016,6142.73,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SK,2017,6295.80,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SK,2018,6951.83,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SK,2019,7367.44,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SK,2020,6842.28,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,MRI,P_HTHAB,SK,2021,7606.85,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,AT,2015,18521.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,AT,2016,20901.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,AT,2017,21035.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,AT,2018,42755.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,AT,2019,43621.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,AT,2020,40607.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,AT,2021,43584.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BE,1999,7351,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BE,2000,20835,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BE,2001,25963,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BE,2002,29055,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BE,2003,33089,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BE,2004,37439,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BE,2005,42685,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BE,2006,48123,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BE,2007,52604,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BE,2008,56504,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BE,2009,59208,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BE,2010,61703,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BE,2011,68333,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BE,2012,72104,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BE,2013,75581,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BE,2014,79341,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BE,2015,84997,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BE,2016,64683,b
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BE,2017,79718.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BE,2018,85924.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BE,2019,96402.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BE,2020,99649.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BE,2021,116001.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BG,2014,4039.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BG,2015,4592.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BG,2016,9616.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BG,2017,14287.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BG,2018,17075.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BG,2019,20100.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BG,2020,22669.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,BG,2021,28368.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CY,2008,0,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CY,2009,0,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CY,2010,0,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CY,2011,0,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CY,2012,0,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CY,2013,0,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CY,2014,0,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CY,2015,0,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CY,2016,0,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CY,2017,0,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CY,2018,0,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CY,2019,0,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CY,2020,0,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CY,2021,1814,bd
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CZ,2006,14968.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CZ,2007,17224.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CZ,2008,17501.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CZ,2009,19963.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CZ,2010,26636.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CZ,2011,33812.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CZ,2012,33732.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CZ,2013,33666.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CZ,2014,31813.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CZ,2015,34270.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CZ,2016,38242.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CZ,2017,49163.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CZ,2018,55799.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CZ,2019,58407.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CZ,2020,53544.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,CZ,2021,51794.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DE,2008,85000.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DE,2009,97400.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DE,2010,117600.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DE,2011,125900.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DE,2012,130200.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DE,2013,128500.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DE,2014,128100.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DE,2015,133400.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DE,2016,136500.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DE,2017,140800.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DE,2018,146200.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DE,2019,153900.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DE,2020,151100.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DE,2021,154400.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DK,2002,3663.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DK,2003,4104.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DK,2004,4572.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DK,2005,5103.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DK,2006,7097.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DK,2007,10587.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DK,2008,16538.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DK,2009,18782.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DK,2010,23121.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DK,2011,25748.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DK,2012,29708.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DK,2013,35203.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DK,2014,39006.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DK,2015,44468.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DK,2016,46991.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DK,2017,51415.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DK,2018,63440.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DK,2019,74939.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DK,2020,80651.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,DK,2021,90766.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,EE,2015,1007.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,EE,2016,1055.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,EE,2017,1236.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,EE,2018,1462.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,EE,2019,1891.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,EE,2020,2210.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,EE,2021,2402.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,EL,2013,5200,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,EL,2014,7150,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,EL,2015,9000,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,EL,2016,11500,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,EL,2017,17618,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,EL,2018,25004,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,EL,2019,22956,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,EL,2020,25018,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,EL,2021,31574,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,ES,2010,90843.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,ES,2011,96145.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,ES,2012,97068.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,ES,2013,108890.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,ES,2014,119363.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,ES,2015,131953.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,ES,2016,148933.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,ES,2017,173375.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,ES,2018,195869.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,ES,2019,215704.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,ES,2020,220011.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,ES,2021,301965,p
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,FI,2010,1133.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,FI,2011,704.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,FI,2012,1424.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,FI,2013,2150.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,FI,2014,3455.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,FI,2015,3606.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,FI,2016,3771.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,FI,2017,4038.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,FI,2018,5004.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,FI,2019,5150.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,FI,2020,3480,p
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,FR,2013,320907.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,FR,2014,356998.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,FR,2015,404979.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,FR,2016,458815.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,FR,2017,499729.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,FR,2018,606770.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,FR,2019,637705.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,FR,2020,699277.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,FR,2021,793474.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,HR,2012,7226.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,HR,2013,8078.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,HR,2014,8962.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,HR,2015,9229.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,HR,2016,9315.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,HR,2017,9326.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,HR,2018,9800.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,HR,2019,11393.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,HR,2020,11269.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,HR,2021,11577.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,HU,2004,958.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,HU,2005,1242.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,HU,2006,3934.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,HU,2007,7152.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,HU,2008,9035.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,HU,2009,10136.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,HU,2010,10700.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,HU,2011,11743.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,HU,2012,13482.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,HU,2013,14280.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,HU,2014,16794.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,HU,2015,19632.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,HU,2016,22417.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,HU,2017,20491.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,HU,2018,18884.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,HU,2019,22856.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,HU,2020,23080.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,HU,2021,25639.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,IT,2013,272751.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,IT,2014,285283.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,IT,2015,296455.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,IT,2016,301554.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,IT,2017,317640.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,IT,2018,337519.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,IT,2019,337052.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,IT,2020,275952.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,IT,2021,313967.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,LI,2009,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,LI,2010,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,LI,2011,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,LI,2012,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,LI,2013,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,LI,2014,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,LI,2015,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,LI,2016,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,LI,2017,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,LI,2018,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,LI,2019,0.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1_3,PET_SCAN,NR,LI,2020,0.00,
