STRUCTURE,STRUCTURE_ID,freq,unit,med_spec,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,ME,2019,346.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,ME,2020,351.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,ME,2021,363.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,1990,281.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,1991,285.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,1992,337.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,1993,359.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,1994,364.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,1995,366.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,1996,389.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,1997,393.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,1998,394.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,1999,393.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,2000,399.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,2001,391.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,2002,406.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,2003,404.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,2004,415.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,2005,424.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,2006,752,b
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,2007,756.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,2008,795.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,2009,815.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,2010,870.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,2011,863.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,2012,855.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,2013,872.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,2014,894.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,2015,891.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,2016,984.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,2017,997.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,2018,1014.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,2019,1055.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,2020,1059.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MK,2021,1063.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MT,2009,187.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MT,2010,221.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MT,2011,238,b
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MT,2012,252.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MT,2013,269.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MT,2014,322.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MT,2015,350.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MT,2016,367.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MT,2017,390.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MT,2018,420.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MT,2019,453.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MT,2020,487.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,MT,2021,512.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,1992,3562.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,1993,3694.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,1994,3821.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,1995,3759.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,1996,3930.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,1997,3844.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,1998,3846.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,1999,3884,b
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,2000,4057.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,2001,4185.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,2002,4364.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,2003,4472.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,2004,4527.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,2005,4928.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,2006,5242.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,2007,5353.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,2008,5493.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,2009,5743.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,2010,6084.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,2011,6232.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,2012,6368.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,2013,6914.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,2014,6800,b
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,2015,6897.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,2016,7006.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,2017,7230.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,2018,7296.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,2019,7340.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,2020,7521.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NL,2021,7590.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NO,2002,1716.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NO,2003,1823.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NO,2004,1897.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NO,2005,1992.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NO,2006,2019.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NO,2007,2131.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NO,2008,2194.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NO,2009,2296,b
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NO,2010,2349.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NO,2011,2402.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NO,2012,2439.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NO,2013,2515.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NO,2014,2609.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NO,2015,2681,b
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NO,2016,2757.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NO,2017,2960.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NO,2018,3002.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NO,2019,3115.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NO,2020,3200.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,NO,2021,3305.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PL,2008,18843.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PL,2009,20951.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PL,2010,18363,b
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PL,2011,18882.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PL,2012,20144.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PL,2013,20104.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PL,2014,20733.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PL,2015,21647.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PL,2016,22207.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PL,2017,20592.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PL,2018,19785.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PL,2019,26791,b
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PL,2020,27279.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PL,2021,28212.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,1985,1893.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,1986,1946.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,1987,1984.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,1988,2071.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,1989,2130.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,1990,2190.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,1991,2254.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,1992,2287.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,1993,3514.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,1994,3819.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,1995,4266.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,1996,4499.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,1997,4699.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,1998,4899.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,1999,4985.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,2000,5090.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,2001,5184.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,2002,5272.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,2003,5384.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,2004,5511.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,2005,5625.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,2006,5751.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,2007,5851.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,2008,5959.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,2009,6132.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,2010,6261.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,2011,6457.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,2012,6669.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,2013,6905.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,2014,7042.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,2015,7191.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,2016,7330.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,2017,7544.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,2018,7866.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,2019,7969.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,2020,8179.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,PT,2021,8350.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RO,1994,3789.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RO,1998,4067.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RO,2002,3123.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RO,2004,3482.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RO,2005,4441,b
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RO,2006,6074,b
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RO,2007,6486,e
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RO,2008,6562,e
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RO,2009,7963.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RO,2010,8495,b
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RO,2011,8873.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RO,2012,9497.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RO,2013,9945.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RO,2014,10309.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RO,2015,10832.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RO,2016,11138.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RO,2017,11621.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RO,2018,12253.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RO,2019,12896.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RO,2020,13490.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RO,2021,14062.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RS,2003,3342,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RS,2004,3406,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RS,2005,3388,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RS,2006,3396,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RS,2007,3436,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RS,2008,3502,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RS,2009,3601,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RS,2010,3638,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RS,2011,3793,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RS,2012,3868,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RS,2013,3902,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RS,2014,3869,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RS,2015,3905,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RS,2016,3876,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RS,2017,3859,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RS,2018,3842,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RS,2020,3740,bd
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,RS,2021,3664,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SE,1995,4167.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SE,1996,4193.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SE,1997,4120.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SE,1998,4202.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SE,1999,4212.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SE,2000,4319.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SE,2001,4421.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SE,2002,4569.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SE,2003,4701.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SE,2004,4917.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SE,2005,5010.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SE,2006,5165.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SE,2007,5327.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SE,2008,5457.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SE,2009,5623.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SE,2010,5763.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SE,2011,5921.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SE,2012,6063.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SE,2013,6242.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SE,2014,6337.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SE,2015,6433.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SE,2016,6582.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SE,2017,6766.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SE,2018,6876.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SE,2019,6825.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SE,2020,6945.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SI,2005,913,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SI,2006,922,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SI,2007,925,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SI,2008,959,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SI,2009,981,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SI,2010,988,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SI,2011,1046,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SI,2012,1050,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SI,2013,1088,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SI,2014,1160,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SI,2015,1146,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SI,2016,1220,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SI,2017,1283,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SI,2018,1391,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SI,2019,1479,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SI,2020,1535,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,SI,2021,1558,d
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,TR,2006,22947.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,TR,2007,24119.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,TR,2008,25414.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,TR,2009,27612.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,TR,2010,28032.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,TR,2011,28657.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,TR,2012,30251.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,TR,2013,31775.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,TR,2014,32283.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,TR,2015,33217.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,TR,2016,33948.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,TR,2017,35075.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,TR,2018,36093,b
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,TR,2019,37417.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,TR,2020,39749.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,NR,SURG,TR,2021,42676.00,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,GEN,AT,1985,89.49,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,GEN,AT,1986,91.55,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,GEN,AT,1987,95.57,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,GEN,AT,1988,99.97,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,GEN,AT,1989,103.68,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,GEN,AT,1990,108.26,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,GEN,AT,1991,112.16,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,GEN,AT,1992,116.12,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,GEN,AT,1993,118.45,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,GEN,AT,1994,122.24,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,GEN,AT,1995,126.22,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,GEN,AT,1996,129.06,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,GEN,AT,1997,132.50,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,GEN,AT,1998,136.23,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,GEN,AT,1999,134.77,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,GEN,AT,2000,136.54,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,GEN,AT,2001,139.61,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,GEN,AT,2002,140.25,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,GEN,AT,2003,141.45,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,GEN,AT,2004,143.87,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),A,P_HTHAB,GEN,AT,2005,146.64,
