STRUCTURE,STRUCTURE_ID,freq,unit,med_spec,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,IS,2006,7.57,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,IS,2007,8.02,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,IS,2008,8.19,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,IS,2009,7.85,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,IS,2010,7.55,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,IS,2011,7.21,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,IS,2012,6.55,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,IS,2013,6.18,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,IS,2014,5.80,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,IS,2015,5.74,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,IT,2009,5.79,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,IT,2012,6.34,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,IT,2013,6.23,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,IT,2014,6.18,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,IT,2015,5.89,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,IT,2016,6.05,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LI,2005,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LI,2006,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LI,2007,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LI,2008,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LI,2009,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LI,2010,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LI,2011,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LI,2012,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LI,2013,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LI,2014,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LI,2015,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LI,2016,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LT,2005,2.53,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LT,2006,2.78,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LT,2007,2.88,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LT,2008,3.13,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LT,2009,2.88,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LT,2010,3.03,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LT,2011,4.59,b
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LT,2012,4.75,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LT,2013,5.14,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LT,2014,5.49,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LT,2015,5.44,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LU,2005,3.01,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LU,2006,2.96,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LU,2007,3.54,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LU,2008,4.09,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LU,2009,3.82,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LU,2010,3.35,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LU,2011,3.09,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LU,2012,3.20,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LU,2013,3.86,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LU,2014,4.13,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LU,2015,4.56,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LU,2016,4.46,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LV,2005,1.97,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LV,2006,1.98,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LV,2007,2.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LV,2008,2.20,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LV,2009,2.19,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LV,2010,2.29,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LV,2011,2.23,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LV,2012,2.36,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LV,2013,2.63,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LV,2014,2.66,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,LV,2015,2.53,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,MK,2006,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,MK,2007,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,MK,2008,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,MK,2009,0.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,MK,2010,1.12,b
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,MK,2011,0.63,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,MK,2012,0.97,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,MK,2013,0.39,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,MK,2014,1.16,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,MK,2015,1.45,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,MT,2008,0.98,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,MT,2009,0.97,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,MT,2010,1.93,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,MT,2011,1.44,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,MT,2012,1.90,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,MT,2013,2.11,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,MT,2014,2.07,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,MT,2015,2.47,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,MT,2016,2.20,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,NL,2005,2.18,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,NL,2006,2.37,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,NL,2007,2.47,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,NL,2008,2.60,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,NL,2009,2.84,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,NL,2010,2.96,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,NL,2011,3.10,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,NL,2012,3.58,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,NL,2013,3.68,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,NL,2014,3.95,b
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,NL,2015,4.12,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,NO,2005,3.35,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,NO,2006,3.52,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,NO,2007,3.31,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,NO,2008,3.44,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,NO,2009,3.46,b
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,NO,2010,3.54,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,NO,2011,3.57,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,NO,2012,3.37,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,NO,2013,3.39,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,NO,2014,3.64,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,NO,2015,3.49,b
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,PL,2008,1.34,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,PL,2009,1.42,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,PL,2010,1.06,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,PL,2011,1.48,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,PL,2012,1.74,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,PL,2013,1.77,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,PL,2014,2.04,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,PL,2015,2.05,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,PT,2005,3.98,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,PT,2006,4.04,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,PT,2007,4.16,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,PT,2008,4.18,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,PT,2009,4.31,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,PT,2010,4.38,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,PT,2011,4.51,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,PT,2012,4.65,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,PT,2013,4.86,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,PT,2014,4.91,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,PT,2015,5.05,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,RO,2005,1.01,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,RO,2006,1.19,b
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,RO,2007,1.24,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,RO,2008,1.41,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,RO,2009,1.42,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,RO,2010,1.61,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,RO,2011,1.79,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,RO,2012,2.25,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,RO,2013,2.59,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,RO,2014,2.75,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,RO,2015,2.94,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,RS,2003,0.91,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,RS,2004,0.96,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,RS,2005,1.10,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,RS,2006,1.19,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,RS,2007,1.22,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,RS,2008,1.25,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,RS,2009,1.41,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,RS,2010,1.40,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,RS,2011,1.53,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,RS,2012,1.56,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,RS,2013,1.58,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,RS,2014,1.70,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,RS,2015,1.75,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SE,1995,1.19,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SE,1996,1.27,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SE,1997,1.42,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SE,1998,1.49,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SE,1999,1.64,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SE,2000,1.74,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SE,2001,1.84,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SE,2002,1.96,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SE,2003,2.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SE,2004,2.12,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SE,2005,2.17,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SE,2006,2.21,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SE,2007,2.38,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SE,2008,2.48,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SE,2009,2.52,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SE,2010,2.55,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SE,2011,2.61,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SE,2012,2.67,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SE,2013,2.87,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SE,2014,3.02,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SI,2005,0.15,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SI,2006,0.20,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SI,2007,0.25,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SI,2008,0.49,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SI,2009,0.39,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SI,2010,0.49,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SI,2011,0.54,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SI,2012,0.53,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SI,2013,0.73,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SI,2014,1.02,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,SI,2015,1.02,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,TR,2006,0.48,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,TR,2007,0.62,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,TR,2008,0.65,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,TR,2009,0.75,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,TR,2010,0.77,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,TR,2011,0.81,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,TR,2012,0.89,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,TR,2013,0.95,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,TR,2014,0.95,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,TR,2015,0.98,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,UK,2005,2.61,e
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,UK,2006,2.70,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,UK,2007,2.69,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,UK,2008,2.76,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,UK,2009,3.11,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,UK,2010,3.33,b
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,UK,2011,3.69,b
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,UK,2012,3.81,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,UK,2013,3.97,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,UK,2014,4.08,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,UK,2015,4.14,b
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_GAS,UK,2016,4.29,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,AT,2005,0.55,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,AT,2006,0.59,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,AT,2007,0.64,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,AT,2008,0.65,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,AT,2009,0.65,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,AT,2010,0.63,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,AT,2011,0.67,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,AT,2012,0.68,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,AT,2013,0.66,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,AT,2014,0.68,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,AT,2015,0.68,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,BE,2010,1.03,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,BE,2011,1.05,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,BE,2012,1.12,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,BE,2013,1.16,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,BE,2014,1.24,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,BE,2015,1.27,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,BG,2005,3.70,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,BG,2006,3.85,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,BG,2007,3.82,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,BG,2008,4.80,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,BG,2009,4.43,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,BG,2010,4.58,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,BG,2011,4.49,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,BG,2012,4.68,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,BG,2013,4.76,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,BG,2014,5.07,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,BG,2015,5.00,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,CH,2008,1.52,d
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,CH,2009,1.65,d
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,CH,2010,1.64,d
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,CH,2011,1.74,d
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,CH,2012,1.75,d
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,CH,2013,1.88,d
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,CH,2014,1.95,d
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,CH,2015,2.04,d
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,CH,2016,2.10,d
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,CY,1985,0.74,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,CY,1987,0.72,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,CY,1988,0.71,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,CY,1989,0.70,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,CY,1990,0.69,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,CY,1991,0.84,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,CY,1992,0.98,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,CY,1993,1.12,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,CY,1995,0.92,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,CY,2000,1.58,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,CY,2014,2.46,
dataflow,ESTAT:HLTH_RS_SPEC(1.0),A,P_HTHAB,MED_HAE,CY,2015,2.71,
